AverageBackoffDelay,0x5611fd25fb50,25000,0,0
AverageBackoffDelay,0x5611fd2a40e0,25000,0,0
AverageBackoffDelay,0x5611fd2e86f0,25000,0,0
AverageBackoffDelay,0x5611fd21b970,43000,0,0
AverageBackoffDelay,0x5611fcfdbbd0,52000,0,0
AverageBackoffDelay,0x5611fd32d070,52000,0,0
AverageBackoffDelay,0x5611fcfdbbd0,2008999,0,0
AverageBackoffDelay,0x5611fd21b970,2008999,0,0
AverageBackoffDelay,0x5611fd2e86f0,2017999,0,0
AverageBackoffDelay,0x5611fd2a40e0,2024999,0,0
AverageBackoffDelay,0x5611fd25fb50,2025000,1,0
AverageBackoffDelay,0x5611fd32d070,2033999,0,0
AverageBackoffDelay,0x5611fd25fb50,4002000,1,0
AverageBackoffDelay,0x5611fd2a40e0,4009000,1,0
AverageBackoffDelay,0x5611fcfdbbd0,4025000,1,0
AverageBackoffDelay,0x5611fd2e86f0,4034000,1,0
AverageBackoffDelay,0x5611fd32d070,4035999,0,0
AverageBackoffDelay,0x5611fd21b970,4036000,2,0
AverageBackoffDelay,0x5611fcfdbbd0,6001999,0,0
AverageBackoffDelay,0x5611fd32d070,6002000,1,0
AverageBackoffDelay,0x5611fd2e86f0,6009000,1,0
AverageBackoffDelay,0x5611fd21b970,6016000,1,0
AverageBackoffDelay,0x5611fd2a40e0,6024999,0,0
AverageBackoffDelay,0x5611fd25fb50,6051999,0,0
AverageBackoffDelay,0x5611fd32d070,8014000,2,0
AverageBackoffDelay,0x5611fcfdbbd0,8016000,2,0
AverageBackoffDelay,0x5611fd25fb50,8024999,0,0
AverageBackoffDelay,0x5611fd2a40e0,8024999,0,0
AverageBackoffDelay,0x5611fd2e86f0,8024999,0,0
AverageBackoffDelay,0x5611fd21b970,8033999,0,0
AverageBackoffDelay,0x5611fd25fb50,10010999,0,0
AverageBackoffDelay,0x5611fd2e86f0,10024999,0,0
AverageBackoffDelay,0x5611fd21b970,10033999,0,0
AverageBackoffDelay,0x5611fcfdbbd0,10034000,1,0
AverageBackoffDelay,0x5611fd2a40e0,10037999,0,0
AverageBackoffDelay,0x5611fd32d070,10051999,0,0
AverageBackoffDelay,0x5611fd2a40e0,12005000,1,0
AverageBackoffDelay,0x5611fd32d070,12008999,0,0
AverageBackoffDelay,0x5611fd21b970,12019999,0,0
AverageBackoffDelay,0x5611fd2e86f0,12019999,0,0
AverageBackoffDelay,0x5611fd25fb50,12025000,1,0
AverageBackoffDelay,0x5611fcfdbbd0,12033999,0,0
AverageBackoffDelay,0x5611fd25fb50,14001999,0,0
AverageBackoffDelay,0x5611fd32d070,14025000,1,0
AverageBackoffDelay,0x5611fcfdbbd0,14033999,0,0
AverageBackoffDelay,0x5611fd2a40e0,14033999,0,0
AverageBackoffDelay,0x5611fd21b970,14052000,1,0
AverageBackoffDelay,0x5611fd2e86f0,14052000,1,0
AverageBackoffDelay,0x5611fcfdbbd0,16001999,0,0
AverageBackoffDelay,0x5611fd32d070,16002000,1,0
AverageBackoffDelay,0x5611fd2a40e0,16008999,0,0
AverageBackoffDelay,0x5611fd2e86f0,16024999,0,0
AverageBackoffDelay,0x5611fd21b970,16026999,0,0
AverageBackoffDelay,0x5611fd25fb50,16034000,2,0
AverageBackoffDelay,0x5611fd2e86f0,18001999,0,0
AverageBackoffDelay,0x5611fd21b970,18016000,1,0
AverageBackoffDelay,0x5611fd32d070,18016000,2,0
AverageBackoffDelay,0x5611fd25fb50,18018000,1,0
AverageBackoffDelay,0x5611fcfdbbd0,18025000,1,0
AverageBackoffDelay,0x5611fd2a40e0,18025000,1,0
AverageBackoffDelay,0x5611fd2a40e0,20009000,1,0
AverageBackoffDelay,0x5611fd25fb50,20024999,0,0
AverageBackoffDelay,0x5611fd2e86f0,20025000,1,0
AverageBackoffDelay,0x5611fcfdbbd0,20033999,0,0
AverageBackoffDelay,0x5611fd21b970,20033999,0,0
AverageBackoffDelay,0x5611fd32d070,20051999,0,0
AverageBackoffDelay,0x5611fd2e86f0,22017999,0,0
AverageBackoffDelay,0x5611fd32d070,22017999,0,0
AverageBackoffDelay,0x5611fd21b970,22024999,0,0
AverageBackoffDelay,0x5611fd2a40e0,22033999,0,0
AverageBackoffDelay,0x5611fcfdbbd0,22042999,0,0
AverageBackoffDelay,0x5611fd25fb50,22042999,0,0
AverageBackoffDelay,0x5611fd25fb50,24008999,0,0
AverageBackoffDelay,0x5611fd21b970,24014999,0,0
AverageBackoffDelay,0x5611fd2a40e0,24017999,0,0
AverageBackoffDelay,0x5611fcfdbbd0,24035999,0,0
AverageBackoffDelay,0x5611fd2e86f0,24043000,1,0
AverageBackoffDelay,0x5611fd32d070,24052000,1,0
AverageBackoffDelay,0x5611fd2e86f0,26003999,0,0
AverageBackoffDelay,0x5611fd32d070,26008999,0,0
AverageBackoffDelay,0x5611fcfdbbd0,26016000,1,0
AverageBackoffDelay,0x5611fd21b970,26021000,2,0
AverageBackoffDelay,0x5611fd25fb50,26025000,1,0
AverageBackoffDelay,0x5611fd2a40e0,26034000,1,0
AverageBackoffDelay,0x5611fd25fb50,28002000,1,0
AverageBackoffDelay,0x5611fd32d070,28011000,1,0
AverageBackoffDelay,0x5611fd2e86f0,28023000,2,0
AverageBackoffDelay,0x5611fd2a40e0,28026999,0,0
AverageBackoffDelay,0x5611fcfdbbd0,28042999,0,0
AverageBackoffDelay,0x5611fd21b970,28043000,1,0
AverageBackoffDelay,0x5611fd25fb50,30016000,2,0
AverageBackoffDelay,0x5611fd2a40e0,30016000,1,0
AverageBackoffDelay,0x5611fd21b970,30017999,0,0
AverageBackoffDelay,0x5611fcfdbbd0,30024999,0,0
AverageBackoffDelay,0x5611fd2e86f0,30043000,1,0
AverageBackoffDelay,0x5611fd32d070,30043000,2,0
AverageBackoffDelay,0x5611fcfdbbd0,32018000,1,0
AverageBackoffDelay,0x5611fd32d070,32024999,0,0
AverageBackoffDelay,0x5611fd21b970,32025000,1,0
AverageBackoffDelay,0x5611fd2e86f0,32026999,0,0
AverageBackoffDelay,0x5611fd25fb50,32033999,0,0
AverageBackoffDelay,0x5611fd2a40e0,32033999,0,0
AverageBackoffDelay,0x5611fd21b970,34002000,1,0
AverageBackoffDelay,0x5611fd25fb50,34008999,0,0
AverageBackoffDelay,0x5611fd2e86f0,34016000,1,0
AverageBackoffDelay,0x5611fd32d070,34024999,0,0
AverageBackoffDelay,0x5611fcfdbbd0,34033999,0,0
AverageBackoffDelay,0x5611fd2a40e0,34051999,0,0
AverageBackoffDelay,0x5611fd2a40e0,36001999,0,0
AverageBackoffDelay,0x5611fd2e86f0,36001999,0,0
AverageBackoffDelay,0x5611fd32d070,36018000,1,0
AverageBackoffDelay,0x5611fd21b970,36025000,2,0
AverageBackoffDelay,0x5611fd25fb50,36025000,1,0
AverageBackoffDelay,0x5611fcfdbbd0,36044999,0,0
AverageBackoffDelay,0x5611fcfdbbd0,38007000,1,0
AverageBackoffDelay,0x5611fd25fb50,38009000,1,0
AverageBackoffDelay,0x5611fd32d070,38033999,0,0
AverageBackoffDelay,0x5611fd2a40e0,38043000,1,0
AverageBackoffDelay,0x5611fd21b970,38051999,0,0
AverageBackoffDelay,0x5611fd2e86f0,38052000,2,0
AverageBackoffDelay,0x5611fcfdbbd0,40005999,0,0
AverageBackoffDelay,0x5611fd21b970,40008999,0,0
AverageBackoffDelay,0x5611fd2a40e0,40008999,0,0
AverageBackoffDelay,0x5611fd2e86f0,40008999,0,0
AverageBackoffDelay,0x5611fd32d070,40017999,0,0
AverageBackoffDelay,0x5611fd25fb50,40024999,0,0
AverageBackoffDelay,0x5611fd32d070,42006000,1,0
AverageBackoffDelay,0x5611fd25fb50,42024999,0,0
AverageBackoffDelay,0x5611fd2a40e0,42027000,2,0
AverageBackoffDelay,0x5611fd21b970,42034000,1,0
AverageBackoffDelay,0x5611fcfdbbd0,42043000,2,0
AverageBackoffDelay,0x5611fd2e86f0,42052000,1,0
AverageBackoffDelay,0x5611fd2e86f0,44001999,0,0
AverageBackoffDelay,0x5611fd21b970,44008999,0,0
AverageBackoffDelay,0x5611fd25fb50,44024999,0,0
AverageBackoffDelay,0x5611fd2a40e0,44025000,1,0
AverageBackoffDelay,0x5611fd32d070,44025000,2,0
AverageBackoffDelay,0x5611fcfdbbd0,44042999,0,0
AverageBackoffDelay,0x5611fd2e86f0,46007000,2,0
AverageBackoffDelay,0x5611fcfdbbd0,46008999,0,0
AverageBackoffDelay,0x5611fd32d070,46009000,1,0
AverageBackoffDelay,0x5611fd25fb50,46017999,0,0
AverageBackoffDelay,0x5611fd21b970,46025000,1,0
AverageBackoffDelay,0x5611fd2a40e0,46033999,0,0
AverageBackoffDelay,0x5611fd21b970,48003999,0,0
AverageBackoffDelay,0x5611fcfdbbd0,48011000,1,0
AverageBackoffDelay,0x5611fd25fb50,48025000,1,0
AverageBackoffDelay,0x5611fd2e86f0,48025000,1,0
AverageBackoffDelay,0x5611fd2a40e0,48033999,0,0
AverageBackoffDelay,0x5611fd32d070,48033999,0,0
AverageBackoffDelay,0x5611fd2a40e0,50024999,0,0
AverageBackoffDelay,0x5611fd32d070,50026999,0,0
AverageBackoffDelay,0x5611fd2e86f0,50027000,1,0
