AverageBackoffDelay,0x55b9eb9cbbd0,25000,0,0
AverageBackoffDelay,0x55b9ebc0b970,25000,0,0
AverageBackoffDelay,0x55b9ebc4fb50,25000,0,0
AverageBackoffDelay,0x55b9ebcd86f0,25000,0,0
AverageBackoffDelay,0x55b9ebd1d070,34000,0,0
AverageBackoffDelay,0x55b9ebc940e0,52000,0,0
AverageBackoffDelay,0x55b9ebd1d070,2008999,0,0
AverageBackoffDelay,0x55b9ebc4fb50,2009000,1,0
AverageBackoffDelay,0x55b9ebc0b970,2024999,0,0
AverageBackoffDelay,0x55b9ebcd86f0,2026999,0,0
AverageBackoffDelay,0x55b9eb9cbbd0,2042999,0,0
AverageBackoffDelay,0x55b9ebc940e0,2042999,0,0
AverageBackoffDelay,0x55b9ebcd86f0,4007000,1,0
AverageBackoffDelay,0x55b9eb9cbbd0,4010999,0,0
AverageBackoffDelay,0x55b9ebc940e0,4017999,0,0
AverageBackoffDelay,0x55b9ebd1d070,4025000,1,0
AverageBackoffDelay,0x55b9ebc0b970,4028999,0,0
AverageBackoffDelay,0x55b9ebc4fb50,4042999,0,0
AverageBackoffDelay,0x55b9ebc4fb50,6009000,2,0
AverageBackoffDelay,0x55b9ebc0b970,6014000,1,0
AverageBackoffDelay,0x55b9ebd1d070,6017999,0,0
AverageBackoffDelay,0x55b9eb9cbbd0,6025000,1,0
AverageBackoffDelay,0x55b9ebcd86f0,6042999,0,0
AverageBackoffDelay,0x55b9ebc940e0,6043000,1,0
AverageBackoffDelay,0x55b9ebc940e0,8003999,0,0
AverageBackoffDelay,0x55b9ebc4fb50,8008999,0,0
AverageBackoffDelay,0x55b9ebcd86f0,8008999,0,0
AverageBackoffDelay,0x55b9eb9cbbd0,8018000,2,0
AverageBackoffDelay,0x55b9ebc0b970,8033999,0,0
AverageBackoffDelay,0x55b9ebd1d070,8034000,1,0
AverageBackoffDelay,0x55b9eb9cbbd0,10009000,1,0
AverageBackoffDelay,0x55b9ebcd86f0,10009000,2,0
AverageBackoffDelay,0x55b9ebd1d070,10017999,0,0
AverageBackoffDelay,0x55b9ebc0b970,10024999,0,0
AverageBackoffDelay,0x55b9ebc4fb50,10025000,1,0
AverageBackoffDelay,0x55b9ebc940e0,10034000,2,0
AverageBackoffDelay,0x55b9ebc4fb50,12018000,1,0
AverageBackoffDelay,0x55b9ebc940e0,12024999,0,0
AverageBackoffDelay,0x55b9ebcd86f0,12025000,1,0
AverageBackoffDelay,0x55b9ebc0b970,12028999,0,0
AverageBackoffDelay,0x55b9ebd1d070,12034000,1,0
AverageBackoffDelay,0x55b9eb9cbbd0,12042999,0,0
AverageBackoffDelay,0x55b9ebc0b970,14005000,1,0
AverageBackoffDelay,0x55b9ebcd86f0,14009000,1,0
AverageBackoffDelay,0x55b9ebc940e0,14024999,0,0
AverageBackoffDelay,0x55b9ebd1d070,14024999,0,0
AverageBackoffDelay,0x55b9eb9cbbd0,14026999,0,0
AverageBackoffDelay,0x55b9ebc4fb50,14033999,0,0
AverageBackoffDelay,0x55b9ebc940e0,16003999,0,0
AverageBackoffDelay,0x55b9eb9cbbd0,16007000,1,0
AverageBackoffDelay,0x55b9ebd1d070,16010999,0,0
AverageBackoffDelay,0x55b9ebc4fb50,16018000,1,0
AverageBackoffDelay,0x55b9ebcd86f0,16024999,0,0
AverageBackoffDelay,0x55b9ebc0b970,16042999,0,0
AverageBackoffDelay,0x55b9ebcd86f0,18008999,0,0
AverageBackoffDelay,0x55b9eb9cbbd0,18024999,0,0
AverageBackoffDelay,0x55b9ebc4fb50,18024999,0,0
AverageBackoffDelay,0x55b9ebd1d070,18025000,1,0
AverageBackoffDelay,0x55b9ebc0b970,18042999,0,0
AverageBackoffDelay,0x55b9ebc940e0,18052000,1,0
AverageBackoffDelay,0x55b9ebc0b970,20001999,0,0
AverageBackoffDelay,0x55b9eb9cbbd0,20008999,0,0
AverageBackoffDelay,0x55b9ebc940e0,20008999,0,0
AverageBackoffDelay,0x55b9ebc4fb50,20026999,0,0
AverageBackoffDelay,0x55b9ebcd86f0,20043000,1,0
AverageBackoffDelay,0x55b9ebd1d070,20051999,0,0
AverageBackoffDelay,0x55b9ebc4fb50,22007000,1,0
AverageBackoffDelay,0x55b9ebc940e0,22009000,1,0
AverageBackoffDelay,0x55b9ebcd86f0,22009000,1,0
